case_id,variant_id,query_text,canonical_query,query_variant_family,variant_operator,variant_subtype,severity,query_types,intended_poi_id,acceptable_poi_ids,primary_sampling_stratum,review_status,generator_version
g150-017,g150-017-v5,Hondaa Đức Hải Tánh Linh,Honda Đức Hải Tánh Linh,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|name_area|typo|lang_vi,osm:node/12584520697,osm:node/12584520697,brand_branch,accepted,search20-stage1-query-variants@1
g150-017,g150-017-v6,Honda Đức Hải Tánh Ninh,Honda Đức Hải Tánh Linh,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|brand|name_area|typo|lang_vi,osm:node/12584520697,osm:node/12584520697,brand_branch,accepted,search20-stage1-query-variants@1
g150-018,g150-018-v1,Honda Tân Long Vân 4 Trần Quốc Thảo,Honda Tân Long Vân 4 Trần Quốc Thảo,CLEAN,canonical,,CLEAN,exact_name|brand|street|lang_vi,osm:node/6315680990,osm:node/6315680990,brand_branch,accepted,search20-stage1-query-variants@1
g150-018,g150-018-v2,Honda Tân Long Van 4 Tran Quoc Thao,Honda Tân Long Vân 4 Trần Quốc Thảo,ORTHOGRAPHIC_IME,partial_diacritics,,SINGLE,partial|brand|street|typo|lang_vi,osm:node/6315680990,osm:node/6315680990,brand_branch,accepted,search20-stage1-query-variants@1
g150-018,g150-018-v3,Cửa hàng xe máy Tân Long Vân 4 Trần Quốc Thảo,Honda Tân Long Vân 4 Trần Quốc Thảo,ALIAS,category,,CLEAN,category|brand|street|lang_vi,osm:node/6315680990,osm:node/6315680990,brand_branch,accepted,search20-stage1-query-variants@1
g150-018,g150-018-v4,Honda Tân Long Vân 4 Trần Quốc Thả,Honda Tân Long Vân 4 Trần Quốc Thảo,MECHANICAL_TYPO,char_delete,,SINGLE,partial|brand|street|typo|lang_vi,osm:node/6315680990,osm:node/6315680990,brand_branch,accepted,search20-stage1-query-variants@1
g150-018,g150-018-v5,Hondaa Tân Long Vân 4 Trần Quốc Thảo,Honda Tân Long Vân 4 Trần Quốc Thảo,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|typo|lang_vi,osm:node/6315680990,osm:node/6315680990,brand_branch,accepted,search20-stage1-query-variants@1
g150-018,g150-018-v6,Honda Tân Long Vân 4 Chần Quốc Thảo,Honda Tân Long Vân 4 Trần Quốc Thảo,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|brand|street|typo|lang_vi,osm:node/6315680990,osm:node/6315680990,brand_branch,accepted,search20-stage1-query-variants@1
g150-019,g150-019-v1,Sacombank Đường 3 Tháng 2 Cần Thơ,Sacombank Đường 3 Tháng 2 Cần Thơ,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_vi,osm:way/1457546056,osm:way/1457546056,brand_branch,accepted,search20-stage1-query-variants@1
g150-019,g150-019-v2,Sacombank Đường 3 Thang 2 Can Tho,Sacombank Đường 3 Tháng 2 Cần Thơ,ORTHOGRAPHIC_IME,partial_diacritics,,SINGLE,partial|brand|street|name_area|typo|lang_vi,osm:way/1457546056,osm:way/1457546056,brand_branch,accepted,search20-stage1-query-variants@1
g150-019,g150-019-v3,Sacombank Đ. 3 Tháng 2 Cần Thơ,Sacombank Đường 3 Tháng 2 Cần Thơ,ALIAS,abbreviation,,CLEAN,abbreviation|brand|street|name_area|lang_vi,osm:way/1457546056,osm:way/1457546056,brand_branch,accepted,search20-stage1-query-variants@1
g150-019,g150-019-v4,Sacombank 3 Tháng 2 Cần Thơ,Sacombank Đường 3 Tháng 2 Cần Thơ,ADDRESS_VARIANT,address_component_omission,,CLEAN,address|brand|street|name_area|lang_vi,osm:way/1457546056,osm:way/1457546056|osm:node/5245298980|osm:node/6724116265|osm:node/6724934011|osm:node/6789054123|osm:way/714014811|osm:way/715566835,brand_branch,accepted,search20-stage1-query-variants@1
g150-019,g150-019-v5,Sacombankk Đường 3 Tháng 2 Cần Thơ,Sacombank Đường 3 Tháng 2 Cần Thơ,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|name_area|typo|lang_vi,osm:way/1457546056,osm:way/1457546056,brand_branch,accepted,search20-stage1-query-variants@1
g150-019,g150-019-v6,Sacomabnk Đường 3 Tháng 2 Cần Thơ,Sacombank Đường 3 Tháng 2 Cần Thơ,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|brand|street|name_area|typo|lang_vi,osm:way/1457546056,osm:way/1457546056,brand_branch,accepted,search20-stage1-query-variants@1
g150-020,g150-020-v1,Hyatt Regency Resort Đà Nẵng,Hyatt Regency Resort Đà Nẵng,CLEAN,canonical,,CLEAN,exact_name|brand|landmark|name_area|lang_mixed,osm:way/164333086,osm:way/164333086,brand_branch,accepted,search20-stage1-query-variants@1
g150-020,g150-020-v2,Hyatt Regency Resort Đà Nang,Hyatt Regency Resort Đà Nẵng,ORTHOGRAPHIC_IME,partial_diacritics,,SINGLE,partial|brand|landmark|name_area|typo|lang_mixed,osm:way/164333086,osm:way/164333086,brand_branch,accepted,search20-stage1-query-variants@1
g150-020,g150-020-v3,Hyatt Regency Trường Sa Ngũ Hành Sơn,Hyatt Regency Resort Đà Nẵng,ALIAS,name_area,,CLEAN,name_area|brand|landmark|lang_mixed,osm:way/164333086,osm:way/164333086,brand_branch,accepted,search20-stage1-query-variants@1
g150-020,g150-020-v4,Hyat Regency Resort Đà Nẵng,Hyatt Regency Resort Đà Nẵng,MECHANICAL_TYPO,char_delete,,SINGLE,partial|brand|landmark|name_area|typo|lang_mixed,osm:way/164333086,osm:way/164333086,brand_branch,accepted,search20-stage1-query-variants@1
g150-020,g150-020-v5,Hyatt Regency Resoort Đà Nẵng,Hyatt Regency Resort Đà Nẵng,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|landmark|name_area|typo|lang_mixed,osm:way/164333086,osm:way/164333086,brand_branch,accepted,search20-stage1-query-variants@1
g150-020,g150-020-v6,Hyatt Regnecy Resort Đà Nẵng,Hyatt Regency Resort Đà Nẵng,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|brand|landmark|name_area|typo|lang_mixed,osm:way/164333086,osm:way/164333086,brand_branch,accepted,search20-stage1-query-variants@1
g150-021,g150-021-v1,Samsung Xã Đàn,Samsung Xã Đàn,CLEAN,canonical,,CLEAN,exact_name|brand|street|lang_mixed,osm:node/11299136721,osm:node/11299136721,brand_branch,accepted,search20-stage1-query-variants@1
g150-021,g150-021-v2,Samsung Xã Dan,Samsung Xã Đàn,ORTHOGRAPHIC_IME,partial_diacritics,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/11299136721,osm:node/11299136721,brand_branch,accepted,search20-stage1-query-variants@1
g150-021,g150-021-v3,Cửa hàng Samsung 438 Xã Đàn,Samsung Xã Đàn,ALIAS,name_address,,CLEAN,name_address|brand|lang_mixed,osm:node/11299136721,osm:node/11299136721,brand_branch,accepted,search20-stage1-query-variants@1
g150-021,g150-021-v4,Samsung Sã Đàn,Samsung Xã Đàn,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/11299136721,osm:node/11299136721,brand_branch,accepted,search20-stage1-query-variants@1
g150-021,g150-021-v5,Sammsung Xã Đàn,Samsung Xã Đàn,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/11299136721,osm:node/11299136721,brand_branch,accepted,search20-stage1-query-variants@1
g150-021,g150-021-v6,Samusng Xã Đàn,Samsung Xã Đàn,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/11299136721,osm:node/11299136721,brand_branch,accepted,search20-stage1-query-variants@1
g150-022,g150-022-v1,Yamaha Town Nha Trang Trần Quý Cáp,Yamaha Town Nha Trang Trần Quý Cáp,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_mixed,osm:way/776829700,osm:way/776829700,brand_branch,accepted,search20-stage1-query-variants@1
g150-022,g150-022-v2,Yamaha Town Nha Trang Trần Quy Cap,Yamaha Town Nha Trang Trần Quý Cáp,ORTHOGRAPHIC_IME,partial_diacritics,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/776829700,osm:way/776829700,brand_branch,accepted,search20-stage1-query-variants@1
g150-022,g150-022-v3,Cửa hàng xe máy Yamaha Trần Quý Cáp,Yamaha Town Nha Trang Trần Quý Cáp,ALIAS,category,,CLEAN,category|brand|street|name_area|lang_mixed,osm:way/776829700,osm:way/776829700,brand_branch,accepted,search20-stage1-query-variants@1
g150-022,g150-022-v4,Yamaha Twon Nha Trang Trần Quý Cáp,Yamaha Town Nha Trang Trần Quý Cáp,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/776829700,osm:way/776829700,brand_branch,accepted,search20-stage1-query-variants@1
g150-022,g150-022-v5,Yamaha Toown Nha Trang Trần Quý Cáp,Yamaha Town Nha Trang Trần Quý Cáp,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/776829700,osm:way/776829700,brand_branch,accepted,search20-stage1-query-variants@1
g150-022,g150-022-v6,Yamaha Town Nha Trang Chần Quý Cáp,Yamaha Town Nha Trang Trần Quý Cáp,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/776829700,osm:way/776829700,brand_branch,accepted,search20-stage1-query-variants@1
g150-023,g150-023-v1,ACB Hoàng Diệu Quận 4,ACB Hoàng Diệu Quận 4,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_vi,osm:way/683697190,osm:way/683697190,brand_branch,accepted,search20-stage1-query-variants@1
g150-023,g150-023-v2,ACB Hoàng Dieu Quan 4,ACB Hoàng Diệu Quận 4,ORTHOGRAPHIC_IME,partial_diacritics,,SINGLE,partial|brand|street|name_area|typo|lang_vi,osm:way/683697190,osm:way/683697190,brand_branch,accepted,search20-stage1-query-variants@1
g150-023,g150-023-v3,ACB Hoàng Diệu 4,ACB Hoàng Diệu Quận 4,ADDRESS_VARIANT,address_component_omission,,CLEAN,address|brand|street|name_area|lang_vi,osm:way/683697190,osm:way/683697190,brand_branch,accepted,search20-stage1-query-variants@1
g150-023,g150-023-v4,Ngân hàng ACB Hoàng Diệu,ACB Hoàng Diệu Quận 4,ALIAS,short_name,,CLEAN,short_name|brand|street|name_area|lang_vi,osm:way/683697190,osm:way/683697190,brand_branch,accepted,search20-stage1-query-variants@1
g150-023,g150-023-v5,ACBB Hoàng Diệu Quận 4,ACB Hoàng Diệu Quận 4,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|name_area|typo|lang_vi,osm:way/683697190,osm:way/683697190,brand_branch,accepted,search20-stage1-query-variants@1
g150-023,g150-023-v6,Ngân hàng Hoàng Diệu Quận 4,ACB Hoàng Diệu Quận 4,ALIAS,category,,CLEAN,category|brand|street|name_area|lang_vi,osm:way/683697190,osm:way/683697190,brand_branch,accepted,search20-stage1-query-variants@1
g150-024,g150-024-v1,Pharmacity Lý Thường Kiệt Bắc Ninh,Pharmacity Lý Thường Kiệt Bắc Ninh,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_mixed,osm:node/13155788995,osm:node/13155788995,brand_branch,accepted,search20-stage1-query-variants@1
g150-024,g150-024-v2,Pharma city Lý Thường Kiệt Bắc Ninh,Pharmacity Lý Thường Kiệt Bắc Ninh,TOKEN_EDIT,space_split,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/13155788995,osm:node/13155788995,brand_branch,accepted,search20-stage1-query-variants@1
g150-024,g150-024-v3,Nhà thuốc Lý Thường Kiệt Bắc Ninh,Pharmacity Lý Thường Kiệt Bắc Ninh,ALIAS,category,,CLEAN,category|brand|street|name_area|lang_mixed,osm:node/13155788995,osm:node/13155788995|osm:node/12329915311|osm:node/12329915312|osm:node/13155788993|osm:node/13155788994|osm:node/13155788996|osm:node/13155788997|osm:node/14041626597|osm:node/14045127403|osm:way/1367718055,brand_branch,accepted,search20-stage1-query-variants@1
g150-024,g150-024-v4,Farmacity Lý Thường Kiệt Bắc Ninh,Pharmacity Lý Thường Kiệt Bắc Ninh,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/13155788995,osm:node/13155788995,brand_branch,accepted,search20-stage1-query-variants@1
g150-024,g150-024-v5,Pharmaacity Lý Thường Kiệt Bắc Ninh,Pharmacity Lý Thường Kiệt Bắc Ninh,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/13155788995,osm:node/13155788995,brand_branch,accepted,search20-stage1-query-variants@1
g150-024,g150-024-v6,Phramacity Lý Thường Kiệt Bắc Ninh,Pharmacity Lý Thường Kiệt Bắc Ninh,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/13155788995,osm:node/13155788995,brand_branch,accepted,search20-stage1-query-variants@1
g150-025,g150-025-v1,Highlands Coffee Ngô Quyền Đà Nẵng,Highlands Coffee Ngô Quyền Đà Nẵng,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_mixed,osm:node/14104855301,osm:node/14104855301,brand_branch,accepted,search20-stage1-query-variants@1
g150-025,g150-025-v2,High lands Coffee Ngô Quyền Đà Nẵng,Highlands Coffee Ngô Quyền Đà Nẵng,TOKEN_EDIT,space_split,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/14104855301,osm:node/14104855301,brand_branch,accepted,search20-stage1-query-variants@1
g150-025,g150-025-v3,Quán cà phê Highlands Ngô Quyền Đà Nẵng,Highlands Coffee Ngô Quyền Đà Nẵng,ALIAS,category,,CLEAN,category|brand|street|name_area|lang_mixed,osm:node/14104855301,osm:node/14104855301,brand_branch,accepted,search20-stage1-query-variants@1
g150-025,g150-025-v4,Hihglands Coffee Ngô Quyền Đà Nẵng,Highlands Coffee Ngô Quyền Đà Nẵng,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/14104855301,osm:node/14104855301,brand_branch,accepted,search20-stage1-query-variants@1
g150-025,g150-025-v5,Highlands Cofffee Ngô Quyền Đà Nẵng,Highlands Coffee Ngô Quyền Đà Nẵng,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/14104855301,osm:node/14104855301,brand_branch,accepted,search20-stage1-query-variants@1
g150-025,g150-025-v6,Highlands Coffee Ngô Qyuền Đà Nẵng,Highlands Coffee Ngô Quyền Đà Nẵng,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/14104855301,osm:node/14104855301,brand_branch,accepted,search20-stage1-query-variants@1
g150-026,g150-026-v1,Highlands Coffee San Hô 16 Gia Lâm,Highlands Coffee San Hô 16 Gia Lâm,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_mixed,osm:node/11372720369,osm:node/11372720369,brand_branch,accepted,search20-stage1-query-variants@1
g150-026,g150-026-v2,High lands Coffee San Hô 16 Gia Lâm,Highlands Coffee San Hô 16 Gia Lâm,TOKEN_EDIT,space_split,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/11372720369,osm:node/11372720369,brand_branch,accepted,search20-stage1-query-variants@1
g150-026,g150-026-v3,Highlands Coffee San Hô 16,Highlands Coffee San Hô 16 Gia Lâm,ADDRESS_VARIANT,street,,CLEAN,street|brand|name_area|lang_mixed,osm:node/11372720369,osm:node/11372720369,brand_branch,accepted,search20-stage1-query-variants@1
g150-026,g150-026-v4,Quán cà phê Highlands San Hô 16 Gia Lâm,Highlands Coffee San Hô 16 Gia Lâm,ALIAS,category,,CLEAN,category|brand|street|name_area|lang_mixed,osm:node/11372720369,osm:node/11372720369,brand_branch,accepted,search20-stage1-query-variants@1
g150-026,g150-026-v5,Highlandds Coffee San Hô 16 Gia Lâm,Highlands Coffee San Hô 16 Gia Lâm,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/11372720369,osm:node/11372720369,brand_branch,accepted,search20-stage1-query-variants@1
g150-026,g150-026-v6,Highlands Coffee San Hô 16 Gia Nâm,Highlands Coffee San Hô 16 Gia Lâm,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:node/11372720369,osm:node/11372720369,brand_branch,accepted,search20-stage1-query-variants@1
g150-027,g150-027-v1,Yamaha Town Huy Hoàng 3 Đồng Khởi,Yamaha Town Huy Hoàng 3 Đồng Khởi,CLEAN,canonical,,CLEAN,exact_name|brand|street|lang_mixed,osm:node/10799322370,osm:node/10799322370,brand_branch,accepted,search20-stage1-query-variants@1
g150-027,g150-027-v2,Yamaha Town Huy Hoang 3 Dong Khoi,Yamaha Town Huy Hoàng 3 Đồng Khởi,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/10799322370,osm:node/10799322370,brand_branch,accepted,search20-stage1-query-variants@1
g150-027,g150-027-v3,Cửa hàng xe máy Yamaha Đồng Khởi,Yamaha Town Huy Hoàng 3 Đồng Khởi,ALIAS,category,,CLEAN,category|brand|street|lang_mixed,osm:node/10799322370,osm:node/10799322370,brand_branch,accepted,search20-stage1-query-variants@1
g150-027,g150-027-v4,Yamaha Town Huy Hoàng 3 Đồng Khơi,Yamaha Town Huy Hoàng 3 Đồng Khởi,ORTHOGRAPHIC_IME,tone_confuse,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/10799322370,osm:node/10799322370,brand_branch,accepted,search20-stage1-query-variants@1
g150-027,g150-027-v5,Yamaha Town Huy Hoànng 3 Đồng Khởi,Yamaha Town Huy Hoàng 3 Đồng Khởi,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/10799322370,osm:node/10799322370,brand_branch,accepted,search20-stage1-query-variants@1
g150-027,g150-027-v6,Yamaha Town Hut Hoàng 3 Đồng Khởi,Yamaha Town Huy Hoàng 3 Đồng Khởi,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/10799322370,osm:node/10799322370,brand_branch,accepted,search20-stage1-query-variants@1
g150-028,g150-028-v1,Circle K Nguyễn Kim Quận 5,Circle K Nguyễn Kim Quận 5,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_mixed,osm:way/1435603858,osm:way/1435603858,brand_branch,accepted,search20-stage1-query-variants@1
g150-028,g150-028-v2,Circle K Nguyễn Kim 5,Circle K Nguyễn Kim Quận 5,ADDRESS_VARIANT,address_component_omission,,CLEAN,address|brand|street|name_area|lang_mixed,osm:way/1435603858,osm:way/1435603858,brand_branch,accepted,search20-stage1-query-variants@1
g150-028,g150-028-v3,Cửa hàng tiện lợi Nguyễn Kim Quận 5,Circle K Nguyễn Kim Quận 5,ALIAS,category,,CLEAN,category|brand|street|name_area|lang_mixed,osm:way/1435603858,osm:way/1435603858,brand_branch,accepted,search20-stage1-query-variants@1
g150-028,g150-028-v4,Circle K Quận 5 Nguyễn Kim,Circle K Nguyễn Kim Quận 5,STRUCTURAL,token_order_variant,,CLEAN,short_name|brand|street|name_area|lang_mixed,osm:way/1435603858,osm:way/1435603858,brand_branch,accepted,search20-stage1-query-variants@1
g150-028,g150-028-v5,Circle K Nguyễn Kiim Quận 5,Circle K Nguyễn Kim Quận 5,MECHANICAL_TYPO,double_letter,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/1435603858,osm:way/1435603858,brand_branch,accepted,search20-stage1-query-variants@1
g150-028,g150-028-v6,Circle K Nguyễn Kin Quận 5,Circle K Nguyễn Kim Quận 5,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/1435603858,osm:way/1435603858,brand_branch,accepted,search20-stage1-query-variants@1
g150-029,g150-029-v1,Trường liên cấp Khương Hạ,Trường liên cấp Khương Hạ,CLEAN,canonical,,CLEAN,exact_name|landmark|lang_vi,osm:way/957452559,osm:way/957452559,named_clear,accepted,search20-stage1-query-variants@1
g150-029,g150-029-v2,Truong lien cap Khuong Ha,Trường liên cấp Khương Hạ,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|typo|lang_vi,osm:way/957452559,osm:way/957452559,named_clear,accepted,search20-stage1-query-variants@1
g150-029,g150-029-v3,Trường THPT Khương Hạ,Trường liên cấp Khương Hạ,ALIAS,short_name,,CLEAN,short_name|landmark|lang_vi,osm:way/957452559,osm:way/957452559,named_clear,accepted,search20-stage1-query-variants@1
g150-029,g150-029-v4,Trường học liên cấp Khương Hạ,Trường liên cấp Khương Hạ,ALIAS,category,,CLEAN,category|landmark|lang_vi,osm:way/957452559,osm:way/957452559,named_clear,accepted,search20-stage1-query-variants@1
g150-029,g150-029-v5,Trườnng liên cấp Khương Hạ,Trường liên cấp Khương Hạ,MECHANICAL_TYPO,double_letter,,SINGLE,partial|landmark|typo|lang_vi,osm:way/957452559,osm:way/957452559,named_clear,accepted,search20-stage1-query-variants@1
g150-029,g150-029-v6,Chường liên cấp Khương Hạ,Trường liên cấp Khương Hạ,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|landmark|typo|lang_vi,osm:way/957452559,osm:way/957452559,named_clear,accepted,search20-stage1-query-variants@1
g150-030,g150-030-v1,Vuon Phap 3 homestay Đinh Tiên Hoàng,Vuon Phap 3 homestay Đinh Tiên Hoàng,CLEAN,canonical,,CLEAN,exact_name|street|lang_mixed,osm:node/10314842912,osm:node/10314842912,named_clear,accepted,search20-stage1-query-variants@1
